Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],temp_diff,estimated_power,Actual Failure,Predicted Failure,Failure Probability,Risk Category
0,303.0,312.3,1533,38.5,134,9.300000000000011,6180.612307039879,0,0,0.00021085412085213454,Low Risk
1,300.2,309.4,1501,40.0,48,9.199999999999989,6287.374097384373,0,0,0.00031145853873716466,Low Risk
0,299.0,310.0,1672,33.2,144,11.0,5813.035494594363,0,0,0.00032284094269297876,Low Risk
0,298.0,308.3,1662,32.7,0,10.300000000000011,5691.246419390198,0,0,0.000295600081821597,Low Risk
1,302.4,311.9,1313,55.7,102,9.5,7658.58504289671,0,0,0.010276212028912745,Low Risk
1,297.4,308.4,1789,25.0,210,11.0,4683.591047726784,0,0,0.022468927631314542,Low Risk
0,299.8,309.4,1436,51.6,158,9.599999999999966,7759.482526954502,0,0,0.0004303202250471894,Low Risk
2,300.2,311.4,1506,36.1,141,11.199999999999989,5693.257038688495,0,0,0.0005601911303988516,Low Risk
1,300.4,309.7,1466,39.8,184,9.300000000000011,6110.062608015764,0,0,0.0008210754699604728,Low Risk
1,298.1,307.4,1335,56.2,190,9.299999999999956,7856.809067362715,0,0,0.05488433634636078,Low Risk
1,300.7,310.5,1863,22.2,111,9.800000000000011,4331.0624640919605,0,0,0.0007627702894081799,Low Risk
0,298.8,308.6,1730,25.9,59,9.800000000000011,4692.178067646595,0,0,0.0009471645490556556,Low Risk
0,299.2,309.0,1951,21.4,102,9.800000000000011,4372.196383902963,0,0,0.001136679196575626,Low Risk
0,295.6,306.1,1383,48.7,147,10.5,7053.095418794837,0,0,0.000872627019928463,Low Risk
0,300.7,311.2,1486,46.8,56,10.5,7282.714425845715,0,0,0.0002597614668303481,Low Risk
2,301.3,310.6,1527,44.0,114,9.300000000000011,7035.9109069797,0,0,0.0004199996786866203,Low Risk
1,301.8,310.8,1619,31.0,76,9.0,5255.779789700605,0,0,0.0003382838444343452,Low Risk
0,298.8,308.9,1379,46.7,204,10.099999999999966,6743.878925877506,0,0,0.23374262312711452,Low Risk
1,297.7,308.5,1559,35.2,127,10.800000000000011,5746.685057750546,0,0,0.0002859641642635893,Low Risk
0,298.5,309.4,1360,60.9,187,10.899999999999975,8673.308998030701,1,1,0.4400946059634404,Medium Risk
1,303.3,311.4,1395,59.1,4,8.099999999999966,8633.567850962789,0,0,0.040126747836191426,Low Risk
0,300.6,309.5,1867,23.0,242,8.899999999999977,4496.771004593311,0,0,0.38763902166919356,Medium Risk
1,300.9,311.4,1434,45.4,118,10.5,6817.633049408281,0,0,0.0005629464292244924,Low Risk
0,299.0,308.3,1441,44.0,48,9.300000000000011,6639.651353606909,0,0,0.0005269347608452709,Low Risk
0,301.1,311.0,1378,51.1,190,9.899999999999975,7373.925332554938,0,0,0.01143764971514037,Low Risk
1,303.4,312.2,1972,23.5,59,8.800000000000011,4852.922891755273,0,0,0.00270522862952041,Low Risk
0,300.7,310.3,1592,36.0,14,9.600000000000025,6001.698605417941,0,0,0.0002538875638350992,Low Risk
0,299.2,308.4,1386,54.1,26,9.199999999999989,7852.1595102354,0,0,0.0005269150133515715,Low Risk
1,300.5,312.0,1263,60.8,146,11.5,8041.471883540721,0,0,0.04779394959220101,Low Risk
1,301.8,310.9,1346,44.6,142,9.099999999999966,6286.494451441367,0,0,0.02152050845763407,Low Risk
0,298.2,308.2,1667,30.6,59,10.0,5341.775652604869,0,0,0.00044501430970592744,Low Risk
0,298.9,309.8,1411,56.3,84,10.900000000000034,8318.864042877189,0,0,0.009236364603725192,Low Risk
0,297.5,309.3,1564,37.5,20,11.800000000000011,6141.813637768046,0,0,0.00036534549794630305,Low Risk
1,297.3,308.4,1434,44.8,21,11.099999999999966,6727.532172103326,0,0,0.0017233232265523276,Low Risk
1,300.7,311.9,1657,30.9,116,11.199999999999989,5361.787597808236,0,0,0.00030450145357956073,Low Risk
0,300.3,309.2,1398,54.4,198,8.899999999999977,7964.063040556269,0,0,0.06866173389145652,Low Risk
1,298.8,309.9,1495,35.2,214,11.099999999999966,5510.772393416976,0,0,0.04509165827623506,Low Risk
1,300.6,310.7,1705,31.2,181,10.099999999999966,5570.672093345421,0,0,0.0003353171089678862,Low Risk
0,298.8,308.4,1473,41.1,128,9.599999999999966,6339.765390870739,0,0,0.00037447491539838624,Low Risk
1,299.3,310.6,1457,42.1,104,11.300000000000011,6423.478363113394,0,0,0.0002591705942842641,Low Risk
0,299.2,308.5,1378,53.4,100,9.300000000000011,7705.824124431188,0,0,0.018975608558451155,Low Risk
1,301.3,310.0,1696,32.4,202,8.699999999999989,5754.392431727352,0,0,0.004495114193088503,Low Risk
0,302.7,310.5,1642,30.8,195,7.800000000000011,5296.055007519625,0,0,0.00035728969096381226,Low Risk
0,299.4,308.7,1525,39.0,90,9.300000000000011,6228.207435741765,0,0,0.0003332413503164418,Low Risk
1,300.4,309.8,1421,47.2,0,9.400000000000034,7023.679639581725,0,0,0.0014659858911809402,Low Risk
0,297.1,308.4,1488,42.5,146,11.299999999999956,6622.477313767284,0,0,0.00034142963995403163,Low Risk
0,298.5,309.7,1613,36.7,0,11.199999999999989,6199.105815794012,0,0,0.0004242001678840053,Low Risk
1,301.8,310.0,1781,23.9,198,8.199999999999989,4457.490624447925,0,0,0.0007890368121857666,Low Risk
0,303.8,312.7,1596,36.6,134,8.899999999999977,6117.057887657758,0,0,0.0002088848416083378,Low Risk
0,298.0,308.2,1348,58.8,202,10.199999999999989,8300.33911819652,1,1,0.6170065132813296,High Risk
1,301.2,310.1,2280,15.7,11,8.900000000000034,3748.548354263341,0,0,0.0034645411382236125,Low Risk
0,299.3,309.1,1495,44.0,55,9.800000000000011,6888.46549177122,0,0,0.0002393910173189416,Low Risk
0,302.0,310.7,1453,42.7,92,8.699999999999989,6497.138238864563,0,0,0.0003402012285152301,Low Risk
1,302.5,310.3,1447,39.2,172,7.800000000000011,5939.955837799389,0,0,0.015423855924958575,Low Risk
0,302.0,310.4,1568,39.2,112,8.399999999999977,6436.662580282959,0,0,0.00024375437444778568,Low Risk
0,298.2,309.2,1922,22.6,132,11.0,4548.732947083686,0,0,0.0065491592751038274,Low Risk
0,298.6,309.9,1556,38.6,36,11.299999999999956,6289.636044094958,0,0,0.0007173959740842552,Low Risk
0,300.0,309.5,1728,26.0,37,9.5,4704.849158016074,0,0,0.000948254480573403,Low Risk
2,301.9,310.5,1472,39.7,187,8.600000000000023,6119.654937584725,0,0,0.00030351160345971293,Low Risk
0,299.7,310.6,1737,26.1,144,10.900000000000034,4747.543402178359,0,0,0.0007140494839626392,Low Risk
2,298.5,308.9,1500,40.3,207,10.399999999999975,6330.309196983433,0,0,0.02154272453748194,Low Risk
0,297.5,308.9,1581,30.4,155,11.399999999999975,5033.082758463136,0,0,0.00313023697857367,Low Risk
1,303.6,311.8,1659,34.7,94,8.199999999999989,6028.43355889999,0,0,0.009883668795344231,Low Risk
1,302.6,310.4,1544,35.1,25,7.799999999999954,5675.22429685689,0,0,0.00035728969096381226,Low Risk
2,300.1,311.4,1518,46.9,87,11.299999999999956,7455.439189940082,0,0,0.0007697115721929767,Low Risk
0,302.8,310.9,1636,35.0,38,8.099999999999966,5996.253178151718,0,0,0.0002495929947935189,Low Risk
1,301.3,310.7,1391,52.5,61,9.399999999999975,7647.421917000955,0,0,0.0002937816452411319,Low Risk
1,301.1,311.3,1909,22.7,38,10.199999999999989,4537.957284281872,0,0,0.0008070161126998974,Low Risk
0,300.8,311.7,1753,29.0,8,10.899999999999975,5323.638191018144,0,0,0.0007215061877682724,Low Risk
0,297.3,308.4,1491,46.5,29,11.099999999999966,7260.377702078691,0,0,0.0007837513791888582,Low Risk
0,298.1,307.9,1698,33.3,40,9.799999999999956,5921.211001632969,0,0,0.0011502664652191378,Low Risk
1,297.2,308.5,1364,55.6,163,11.300000000000011,7941.778676666805,0,0,0.00046860489458398844,Low Risk
1,300.9,310.0,1416,46.6,201,9.100000000000025,6909.995873423823,0,0,0.019927729427230322,Low Risk
1,297.6,308.3,1538,40.2,0,10.699999999999989,6474.571131636277,0,0,0.00027432186626416354,Low Risk
1,298.7,309.8,1343,53.6,134,11.100000000000025,7538.230628337684,0,0,0.004038487008990392,Low Risk
0,298.6,309.9,1630,30.6,2,11.299999999999956,5223.21194585839,0,0,0.0007347496423521044,Low Risk
0,301.5,310.7,1426,46.1,81,9.199999999999989,6884.130093909265,0,0,0.0004082496273807355,Low Risk
0,300.9,311.0,1382,51.2,136,10.100000000000025,7409.802320658934,0,0,0.00038617450305948456,Low Risk
2,299.4,309.2,1513,36.1,212,9.800000000000011,5719.719720807233,0,0,0.02510472964200591,Low Risk
0,301.8,310.6,2672,11.8,124,8.800000000000011,3301.7719910208257,1,1,0.995,High Risk
1,301.6,309.9,1746,31.1,83,8.299999999999955,5686.345534850598,0,0,0.005291837642460189,Low Risk
1,300.5,311.3,1468,41.1,34,10.800000000000011,6318.2454811936495,0,0,0.00043494477088180635,Low Risk
0,300.0,309.6,1738,28.7,51,9.600000000000025,5223.484217221701,0,0,0.0013154436398243419,Low Risk
1,301.5,310.7,1460,38.6,14,9.199999999999989,5901.5865195235465,0,0,0.00039490414538819146,Low Risk
1,300.4,310.8,1491,35.9,148,10.400000000000034,5605.323860314516,0,0,0.0005036682015996702,Low Risk
0,300.1,309.4,1559,39.7,24,9.299999999999956,6481.346499792518,0,0,0.0003246287910354927,Low Risk
1,301.8,309.5,1732,30.1,220,7.699999999999989,5459.375937604247,0,0,0.12218517957923966,Low Risk
1,298.3,308.1,1630,32.7,83,9.800000000000011,5581.667667632986,0,0,0.00031295724779039345,Low Risk
0,297.9,308.5,1683,28.5,63,10.600000000000025,5022.935414192041,0,0,0.001234745812371625,Low Risk
2,297.2,308.0,1435,43.0,202,10.800000000000011,6461.732489658607,0,0,0.048464681891384774,Low Risk
1,297.6,309.6,1592,35.8,57,12.0,5968.355835387841,0,0,0.0008215117359939567,Low Risk
0,299.2,308.4,1580,32.6,142,9.199999999999989,5393.905146703436,0,0,0.0003362083435746781,Low Risk
0,301.4,310.5,1432,54.3,81,9.100000000000025,8142.756830692456,0,0,0.0004542987296601135,Low Risk
0,298.2,308.3,1400,48.7,194,10.100000000000025,7139.792904058402,0,0,0.001821108371469284,Low Risk
0,299.5,310.0,1502,38.5,52,10.5,6055.629279304565,0,0,0.00022159710539782968,Low Risk
0,301.7,310.6,1545,42.1,68,8.900000000000034,6811.444111880711,0,0,0.015370466893532934,Low Risk
1,296.1,307.0,1523,42.0,164,10.899999999999975,6698.503855984157,0,0,0.00033340090177457155,Low Risk
1,301.9,310.9,1569,32.5,188,9.0,5339.922112939251,0,0,0.00037894107845675237,Low Risk
0,303.5,313.1,1897,23.6,75,9.600000000000025,4688.2196609030725,0,0,0.010928964885481148,Low Risk
2,300.2,309.8,1374,47.7,8,9.600000000000025,6863.311806591479,0,0,0.0028276410659849953,Low Risk
1,298.6,308.4,1391,42.4,169,9.799999999999956,6176.203605349342,0,0,0.0006540945631002795,Low Risk
1,297.4,308.9,1500,46.3,137,11.5,7272.786993060371,0,0,0.0004276989244504198,Low Risk
0,302.6,311.8,1627,31.8,23,9.199999999999989,5418.0535222340295,0,0,0.0002612194340730515,Low Risk
0,300.2,309.7,1275,60.7,15,9.5,8104.523648098269,0,0,0.017442178063234726,Low Risk
0,299.0,308.5,1886,23.0,198,9.5,4542.533537580602,0,0,0.021583832717409837,Low Risk
1,296.3,307.2,1454,42.5,35,10.899999999999975,6471.157267619376,0,0,0.0003693751636995828,Low Risk
0,301.0,309.7,1468,42.0,141,8.699999999999989,6456.601221657744,0,0,0.0003425934015888328,Low Risk
0,303.8,313.1,1523,39.8,150,9.300000000000011,6347.629844480225,0,0,0.0004641464463889399,Low Risk
0,299.5,310.8,1571,38.2,74,11.300000000000011,6284.462888192045,0,0,0.00028294762260316767,Low Risk
1,302.3,311.4,1855,23.9,43,9.099999999999966,4642.697983352556,0,0,0.0008367317865106903,Low Risk
1,300.1,310.1,1402,46.6,10,10.0,6841.676705183756,0,0,0.00043555048423763945,Low Risk
0,300.7,309.9,1815,27.0,190,9.199999999999989,5131.791599638927,0,0,0.007183392254341674,Low Risk
0,300.2,311.7,1286,55.1,42,11.5,7420.295240121924,0,0,0.0036918776297685564,Low Risk
0,302.9,312.4,1383,51.4,160,9.5,7444.129456387159,0,0,0.0010718585642736792,Low Risk
1,298.5,308.7,1662,28.3,15,10.199999999999989,4925.451794151149,0,0,0.0014572310959158046,Low Risk
0,297.6,308.7,1455,48.2,145,11.099999999999966,7344.10114629686,0,0,0.0008206085727781826,Low Risk
0,297.9,309.0,1456,46.5,52,11.100000000000025,7089.9463006214455,0,0,0.0004791191607958878,Low Risk
1,299.9,309.5,1582,38.2,160,9.600000000000025,6328.466129293328,0,0,0.0002400252814533517,Low Risk
1,299.3,309.3,1471,46.0,42,10.0,7085.966949926898,0,0,0.00025740571016774925,Low Risk
1,301.6,310.2,1411,45.1,54,8.599999999999966,6663.956808770181,0,0,0.03269119006719541,Low Risk
0,303.4,312.8,1360,50.8,94,9.400000000000034,7234.878441707055,0,0,0.0034304883248866503,Low Risk
1,299.3,309.3,1523,37.9,204,10.0,6044.602289090465,0,0,0.012393049659755224,Low Risk
2,298.9,309.9,1376,51.0,32,11.0,7348.813535277243,0,0,0.0028712034130641867,Low Risk
0,300.6,309.5,1576,38.8,124,8.899999999999977,6403.487361861051,0,0,0.0002897213429335376,Low Risk
0,297.0,308.2,1577,29.4,130,11.199999999999989,4855.205782416881,0,0,0.002763969968470057,Low Risk
1,301.1,311.3,1389,53.3,8,10.199999999999989,7752.790934602354,0,0,0.00036000010468271114,Low Risk
2,304.0,313.1,1388,53.2,91,9.100000000000025,7732.67426964387,0,0,0.012904297589925864,Low Risk
0,298.1,309.9,1629,32.5,45,11.799999999999956,5544.125635422587,0,0,0.0005703918290765557,Low Risk
2,297.9,308.7,1545,35.9,120,10.800000000000011,5808.333577589489,0,0,0.0003751085936779954,Low Risk
1,301.7,311.2,1563,34.5,139,9.5,5646.8557151949735,0,0,0.00022151672404929388,Low Risk
0,300.7,310.1,1598,32.8,79,9.400000000000034,5488.823132743894,0,0,0.0002760994691888371,Low Risk
0,302.0,311.0,1632,34.2,18,9.0,5844.870300150738,0,0,0.00040041563885450347,Low Risk
0,300.2,310.1,1649,30.5,43,9.900000000000034,5266.827723865728,0,0,0.000958381250794154,Low Risk
1,297.5,308.6,1440,38.8,29,11.100000000000025,5850.90215804563,0,0,0.0015906772819882136,Low Risk
0,300.7,311.9,1419,47.7,179,11.199999999999989,7088.092760955828,0,0,0.0005688139363955442,Low Risk
0,297.4,308.4,1378,39.9,63,11.0,5757.722519940157,0,0,0.002009587785451368,Low Risk
0,300.9,310.7,1468,36.2,208,9.800000000000011,5564.975338666913,0,0,0.0426781801490168,Low Risk
1,297.9,309.1,1614,38.1,62,11.200000000000044,6439.573789475287,0,0,0.00033854800036872565,Low Risk
0,299.5,309.2,1816,23.0,15,9.699999999999989,4373.93473183795,0,0,0.0010018184401336888,Low Risk
0,296.3,307.3,1444,49.0,13,11.0,7409.550993246646,0,0,0.00048161628746019647,Low Risk
0,298.3,309.1,1387,52.3,160,10.800000000000011,7596.38150835563,0,0,0.0004590985709520666,Low Risk
0,299.2,308.4,1841,22.8,40,9.199999999999989,4395.590777196695,0,0,0.0013375351054240598,Low Risk
0,301.3,311.2,1675,32.1,12,9.899999999999975,5630.519433396307,0,0,0.00035788486289075786,Low Risk
0,297.9,309.2,1478,39.7,10,11.300000000000011,6144.599183254229,0,0,0.00035941408236240933,Low Risk
0,297.5,308.9,1554,34.8,204,11.399999999999975,5663.160581067104,0,0,0.01830259132336035,Low Risk
0,296.8,308.1,1289,62.0,199,11.300000000000011,8368.99338965297,1,1,0.7232326550028719,High Risk
0,298.2,309.0,1780,29.3,91,10.800000000000011,5461.554108510736,0,0,0.0005220481638914969,Low Risk
1,302.0,310.4,1212,55.6,79,8.399999999999977,7056.771082199537,1,1,0.960662589100089,High Risk
0,302.1,311.4,1391,49.2,52,9.299999999999956,7166.72682507518,0,0,0.000430182281133227,Low Risk
0,302.2,311.5,1427,43.8,88,9.300000000000011,6545.256966342046,0,0,0.00043047158425183445,Low Risk
0,302.9,312.2,1677,30.5,46,9.300000000000011,5356.258394737918,0,0,0.0009999816113336355,Low Risk
2,303.6,312.4,1460,53.7,214,8.799999999999955,8210.238240891566,0,1,0.6662722594581445,High Risk
0,299.5,310.8,1283,52.4,112,11.300000000000011,7040.225360890631,0,0,0.0015715103741013544,Low Risk
0,300.1,309.3,1654,31.0,201,9.199999999999989,5369.400724005434,0,0,0.004569021224771944,Low Risk
0,297.8,309.0,1456,41.2,0,11.199999999999989,6281.844894314056,0,0,0.00036852155048627084,Low Risk
0,299.3,310.5,1818,26.0,102,11.199999999999989,4949.893384996079,0,0,0.0015782951364814374,Low Risk
0,300.7,310.2,1696,27.5,73,9.5,4884.129378780932,0,0,0.0019284630501839484,Low Risk
0,298.3,307.9,1399,47.8,99,9.599999999999966,7002.840408312913,0,0,0.000624197877614607,Low Risk
0,301.7,310.6,1660,28.7,66,8.900000000000034,4989.05857341083,0,0,0.0017817916153982638,Low Risk
0,298.9,308.5,1559,34.3,126,9.600000000000025,5599.75276934215,0,0,0.00028684244952562147,Low Risk
1,299.5,309.3,1902,24.0,151,9.800000000000011,4780.247381702229,0,0,0.001521018376956957,Low Risk
0,302.6,310.3,1642,33.2,82,7.699999999999989,5708.73461849518,0,0,0.00035728969096381226,Low Risk
1,299.7,310.9,1620,37.2,203,11.199999999999989,6310.831322531177,0,0,0.018530828713635608,Low Risk
1,300.5,312.0,1867,23.0,103,11.5,4496.771004593311,0,0,0.016471641062398963,Low Risk
0,299.5,309.2,1499,41.5,175,9.699999999999989,6514.458886361354,0,0,0.0002519948616637941,Low Risk
1,298.8,309.7,1589,35.3,149,10.899999999999975,5873.90908824542,0,0,0.00044106055460687264,Low Risk
0,300.2,311.8,1436,48.2,175,11.600000000000025,7248.198794558275,0,0,0.0011019307715929843,Low Risk
1,301.4,310.6,1459,46.9,27,9.200000000000044,7165.66915554847,0,0,0.00028035543577225247,Low Risk
0,299.8,309.9,1553,36.6,157,10.099999999999966,5952.249937050437,0,0,0.0003745318190115381,Low Risk
2,298.4,307.9,1700,28.2,120,9.5,5020.265060436489,0,0,0.0035593896750583626,Low Risk
1,300.3,309.6,1509,46.6,95,9.300000000000011,7363.830348161403,0,0,0.0007548085941565893,Low Risk
2,303.4,311.9,1534,33.2,210,8.5,5333.251464538129,0,0,0.08799975755991366,Low Risk
1,297.3,308.2,1452,38.2,44,10.899999999999975,5808.427825369097,0,0,0.0004647796727383089,Low Risk
1,298.6,308.4,1778,28.2,161,9.799999999999956,5250.606633797693,0,0,0.001286039916190306,Low Risk
0,299.7,309.1,1475,40.0,123,9.400000000000034,6178.465552059926,0,0,0.0003066527886282681,Low Risk
0,302.3,310.1,1653,29.7,34,7.800000000000011,5141.122129820089,0,0,0.00047181839553653895,Low Risk
0,300.8,310.3,1537,33.3,52,9.5,5359.776978509938,0,0,0.00030312649621586416,Low Risk
1,300.6,310.2,1532,38.7,16,9.599999999999966,6208.666729436437,0,0,0.00024305533741339212,Low Risk
1,298.2,308.0,1577,35.9,151,9.800000000000011,5928.635632270954,0,0,0.0003324943435185511,Low Risk
1,301.7,310.9,1300,62.7,36,9.199999999999989,8535.707239803469,0,0,0.0453150889273866,Low Risk
1,300.4,310.1,1457,35.1,193,9.700000000000044,5355.441580647985,0,0,0.0005490724994884025,Low Risk
2,299.0,310.0,1458,44.9,221,11.0,6855.39499310443,0,0,0.03179614382182429,Low Risk
1,297.4,308.0,1440,42.4,190,10.600000000000025,6393.769368585947,0,0,0.0003866282462039563,Low Risk
0,302.5,311.9,1265,59.8,119,9.399999999999975,7921.735315536902,0,0,0.06524621755176592,Low Risk
1,302.5,312.0,1826,25.3,203,9.5,4837.822303067019,0,0,0.020165232008850516,Low Risk
1,301.8,310.3,1409,52.5,26,8.5,7746.382085589032,0,0,0.03771304178251062,Low Risk
0,297.6,308.6,1383,47.5,75,11.0,6879.3025131982495,0,0,0.0019312001874089572,Low Risk
0,301.5,311.1,1602,34.3,100,9.600000000000025,5754.203936168136,0,0,0.0002844189270524596,Low Risk
0,298.7,309.0,1565,35.1,152,10.300000000000011,5752.41322835559,0,0,0.00028549364157789384,Low Risk
2,296.8,307.8,1627,30.5,117,11.0,5196.560768180437,0,0,0.0005521616790604144,Low Risk
0,301.9,310.8,1567,39.3,9,8.900000000000034,6448.96715150952,0,0,0.0003251066986873599,Low Risk
0,303.5,312.0,1761,25.8,105,8.5,4757.816410155599,0,0,0.00037183039762831945,Low Risk
0,300.5,309.7,1841,24.6,143,9.199999999999989,4742.611101712224,0,0,0.002065590225338566,Low Risk
1,298.2,308.3,1448,43.3,199,10.100000000000025,6565.761094394476,0,0,0.004670831247250268,Low Risk
0,300.6,310.0,1511,36.9,105,9.399999999999975,5838.744194476238,0,0,0.00028102086612521917,Low Risk
1,297.5,308.9,1280,48.5,19,11.399999999999975,6501.002397828478,0,0,0.0005857477220156808,Low Risk
2,300.3,309.9,1394,46.7,210,9.599999999999966,6817.235114338828,1,0,0.2016456479727831,Low Risk
0,303.7,313.1,1721,34.8,50,9.400000000000034,6271.749909920519,0,0,0.00033527725781094965,Low Risk
1,300.6,310.9,1702,30.3,91,10.299999999999956,5400.460603373927,0,0,0.00030907158606292536,Low Risk
0,298.0,307.7,1643,32.3,200,9.699999999999989,5557.362212469711,0,0,0.033040727549920684,Low Risk
1,300.6,310.8,1389,48.1,88,10.199999999999989,6996.421087324076,0,0,0.0003919729935224962,Low Risk
1,297.1,308.5,1621,32.4,194,11.399999999999975,5499.923426786579,0,0,0.0016697091143208994,Low Risk
0,299.6,310.9,1448,46.3,196,11.299999999999956,7020.663710634278,0,0,0.00039417150997132707,Low Risk
0,300.7,309.5,1850,24.5,19,8.800000000000011,4746.42290079858,0,0,0.0010858124438442402,Low Risk
0,299.8,310.0,1697,36.0,175,10.199999999999989,6397.539279770255,0,0,0.00032071817267226397,Low Risk
0,297.5,308.7,1456,44.7,29,11.199999999999989,6815.496766403841,0,0,0.0003651008242974408,Low Risk
0,302.2,311.4,1449,46.5,60,9.199999999999989,7055.860020329997,0,0,0.00036617564998644937,Low Risk
0,299.7,310.6,1675,31.3,129,10.900000000000034,5490.194961535963,0,0,0.0003001650592041999,Low Risk
0,301.1,310.8,1724,27.5,101,9.699999999999989,4964.7635902230695,0,0,0.0013167659250261563,Low Risk
1,302.1,310.8,1504,37.5,42,8.699999999999989,5906.194188748811,0,0,0.00044246995704391826,Low Risk
0,298.0,308.3,1362,56.8,216,10.300000000000011,8101.287807665069,1,1,0.9022325785773365,High Risk
0,301.3,310.0,1665,31.4,0,8.699999999999989,5474.853517410932,0,0,0.00036476924614619113,Low Risk
0,301.5,310.5,1644,34.9,186,9.0,6008.358781843551,0,0,0.0002754051310657223,Low Risk
1,302.9,312.5,1903,21.2,23,9.600000000000025,4224.771912645506,0,0,0.000643125825219039,Low Risk
2,300.2,309.6,1442,49.2,61,9.400000000000034,7429.48963462143,0,0,0.0017841122894615205,Low Risk
0,297.4,308.4,1664,28.1,67,11.0,4896.5281977871,0,0,0.0013143781910108232,Low Risk
0,300.6,310.3,1414,50.6,25,9.699999999999989,7492.530927203465,0,0,0.00040921752711240003,Low Risk
0,300.6,310.7,1438,48.5,78,10.099999999999966,7303.469881310431,1,0,0.00041289145455849433,Low Risk
0,299.6,311.0,1430,38.3,124,11.399999999999975,5735.396268148646,0,0,0.010660416194545632,Low Risk
1,298.5,309.2,1721,29.4,170,10.699999999999989,5298.547337691473,0,0,0.0006523840948654622,Low Risk
0,299.2,309.0,1515,48.9,228,9.800000000000011,7758.005978407315,1,1,0.5040706034441478,Medium Risk
0,302.0,309.8,1480,40.0,199,7.800000000000011,6199.409503083858,0,0,0.0007801292861596881,Low Risk
2,298.3,309.1,1430,40.9,162,10.800000000000011,6124.744317683541,0,0,0.0009687839104834079,Low Risk
1,301.8,310.7,1465,35.8,82,8.899999999999977,5492.236996760796,0,0,0.00038754977186224957,Low Risk
1,302.6,311.0,1329,48.6,111,8.399999999999977,6763.786151325753,1,1,0.9737603959768422,High Risk
0,299.0,310.4,1512,38.8,109,11.399999999999975,6143.4472659479125,0,0,0.00031903852218100276,Low Risk
0,298.9,310.0,2231,17.4,151,11.100000000000025,4065.1580618921207,0,0,0.004914865379440349,Low Risk
0,302.0,310.4,1357,58.0,108,8.399999999999977,8242.073046447942,1,1,0.9634185814185813,High Risk
0,297.7,309.3,1893,24.6,15,11.600000000000025,4876.568612461292,0,0,0.003804926355425431,Low Risk
0,300.3,311.6,1607,33.5,109,11.300000000000011,5637.535656989324,0,0,0.00030443387885353043,Low Risk
0,302.7,310.7,1398,57.7,19,8.0,8447.177158825309,0,0,0.024006633471660987,Low Risk
0,303.5,311.9,1515,39.2,24,8.399999999999977,6219.096817046355,0,0,0.00023671331816828644,Low Risk
0,299.3,310.4,1725,26.8,167,11.099999999999966,4841.194279181871,0,0,0.00377226513095717,Low Risk
0,297.1,308.4,1583,31.9,2,11.299999999999956,5288.106778106044,0,0,0.000381554459966939,Low Risk
1,303.6,312.0,1435,37.9,98,8.399999999999977,5695.340961815376,0,0,0.005358630999727515,Low Risk
0,298.8,308.4,1369,53.0,138,9.599999999999966,7598.151272217154,0,0,0.004086450211059642,Low Risk
1,298.5,309.5,1366,61.9,130,11.0,8854.62078204488,0,0,0.002672192248079891,Low Risk
0,302.9,312.2,1469,42.0,214,9.300000000000011,6460.999451372769,0,0,0.0612248499305843,Low Risk
0,299.8,311.2,1664,28.3,173,11.399999999999975,4931.378932290922,0,0,0.004310989694953034,Low Risk
0,298.3,309.1,1437,38.0,93,10.800000000000011,5718.326948064142,0,0,0.01063457652196915,Low Risk
0,303.2,311.5,1544,42.5,227,8.300000000000011,6871.710330952074,0,0,0.07865670018102072,Low Risk
0,299.4,309.3,1366,48.4,116,9.900000000000034,6923.483777883234,0,0,0.0004080110760757841,Low Risk
0,299.0,309.0,1469,40.1,13,10.0,6168.716142858287,0,0,0.00026640532265687506,Low Risk
0,301.9,311.2,1435,44.2,16,9.300000000000011,6642.059907974661,0,0,0.0007579705728296191,Low Risk
0,302.4,310.9,1349,46.1,148,8.5,6512.406379161009,1,1,0.9594293917518651,High Risk
1,301.2,310.3,1379,43.2,56,9.100000000000025,6238.449027792468,0,0,0.005216490423963766,Low Risk
1,300.2,309.9,1569,31.2,176,9.699999999999989,5126.325228421681,0,0,0.0003727960754404298,Low Risk
0,299.0,310.1,1362,59.5,46,11.100000000000025,8486.384235142106,0,0,0.012043127829670082,Low Risk
2,302.3,310.2,1506,33.8,43,7.899999999999977,5330.528750905018,0,0,0.0003433088493370777,Low Risk
2,300.4,309.9,2563,12.8,81,9.5,3435.478174357607,1,1,0.845,High Risk
0,302.0,310.7,1657,31.9,37,8.699999999999989,5535.308232041512,0,0,0.0003614618761866297,Low Risk
2,300.1,311.5,1383,49.1,33,11.399999999999975,7111.026387327033,0,0,0.0023103993413939733,Low Risk
0,301.4,310.8,1698,29.6,99,9.400000000000034,5263.298668118196,0,0,0.0003394760319113271,Low Risk
1,297.4,308.7,1798,23.0,135,11.300000000000011,4330.580753218411,0,0,0.001788118610116397,Low Risk
0,301.0,309.6,1724,28.1,133,8.600000000000023,5073.085704918846,0,0,0.005685557387480659,Low Risk
0,298.4,309.3,1504,39.3,192,10.900000000000034,6189.691509808754,0,0,0.0003074127803652644,Low Risk
1,300.8,312.0,1443,53.3,151,11.199999999999989,8054.19533378776,0,0,0.020328771307155425,Low Risk
0,298.3,308.1,1326,58.4,90,9.800000000000011,8109.330284858261,0,0,0.009018504591221893,Low Risk
